timestamp,open,high,low,close,volume
2020-03-07,8.2192,8.2239,7.7437,7.8017,1892352.11
2020-03-08,7.8036,7.8036,6.2283,6.4442,4635764.11
2020-03-09,6.4429,7.0456,6.3732,6.9302,7338011.54
2020-03-10,6.9302,6.9647,6.6123,6.8285,3143822.4
2020-03-11,6.8236,6.8879,6.1013,6.5922,3958747.16
2020-03-12,6.5966,6.6167,3.5954,3.7168,10286772.98
2020-03-13,3.7168,5.306,3.0726,4.8432,12608546.22
2020-03-14,4.8431,4.9085,4.482,4.5898,4844597.89
2020-03-15,4.5862,5.2963,4.5373,5.0484,4073907.86
2020-03-16,5.0427,5.0508,4.0453,4.4987,8068832.27
2020-03-17,4.4955,5.0,4.3708,4.6047,5828053.51
2020-03-18,4.6052,4.6694,4.3179,4.6039,2950337.06
2020-03-19,4.6047,5.2868,4.4735,5.0403,4294046.97
2020-03-20,5.0411,5.537,4.5227,4.8869,5478703.05
2020-03-21,4.8913,5.1497,4.6684,5.008,3120870.87
2020-03-22,5.0059,5.2371,4.5361,4.5935,5066867.87
2020-03-23,4.5921,5.0812,4.5129,4.9669,3917425.63
2020-03-24,4.9701,5.2,4.8636,5.0657,3588730.93
2020-03-25,5.0637,5.2725,4.8981,5.0181,3971608.96
2020-03-26,5.02,5.1153,4.9093,5.0968,1969015.47
2020-03-27,5.0968,5.2033,4.83,4.9209,2000610.24
2020-03-28,4.9176,4.9176,4.6212,4.8133,2283731.32
2020-03-29,4.8141,5.063,4.7737,4.8126,2094673.65
2020-03-30,4.8099,5.055,4.7993,4.9529,2323159.39
2020-03-31,4.9533,5.0162,4.858,4.9341,1600667.2
2020-04-01,4.9374,5.05,4.7816,5.0254,2837655.42
2020-04-02,5.0279,5.3484,4.967,5.0957,2846603.99
2020-04-03,5.0949,5.2387,4.9902,5.1164,1921122.83
2020-04-04,5.1163,5.2436,5.0429,5.1474,1502218.31
2020-04-05,5.1493,5.1837,4.9221,5.0296,1294634.84
2020-04-06,5.0281,5.6263,5.0258,5.6197,2882987.93
2020-04-07,5.6223,5.825,5.3765,5.4749,2660110.32
2020-04-08,5.4726,5.91,5.4,5.8256,3150588.43
2020-04-09,5.8272,5.968,5.55,5.8893,2254821.7
2020-04-10,5.8833,5.9141,5.0691,5.2478,2994030.31
2020-04-11,5.2499,5.4,5.1258,5.2804,1689494.28
2020-04-12,5.2778,5.4879,5.1703,5.3145,1497010.67
2020-04-13,5.3126,5.3159,5.0288,5.1805,1969690.62
2020-04-14,5.1829,5.3499,5.0999,5.2449,1495659.14
2020-04-15,5.2434,5.3615,5.0775,5.1002,1160189.25
2020-04-16,5.1007,5.5636,4.8604,5.4755,2783549.34
2020-04-17,5.4763,5.4983,5.3247,5.3707,1110844.38
2020-04-18,5.3702,5.68,5.3687,5.6573,1498919.77
2020-04-19,5.6581,5.7123,5.4026,5.4796,1458697.8
2020-04-20,5.4787,5.6077,5.1532,5.2249,1860759.24
2020-04-21,5.2209,5.3042,5.1151,5.1993,1519922.63
2020-04-22,5.1993,5.455,5.1544,5.3867,1143155.8
2020-04-23,5.3877,5.7851,5.2911,5.6028,2053600.59
2020-04-24,5.5994,5.703,5.5185,5.5931,1669154.97
2020-04-25,5.5945,5.861,5.5319,5.75,1511962.61
2020-04-26,5.7485,6.2498,5.7213,6.2159,3315421.98
2020-04-27,6.2158,6.2751,5.9301,6.103,2844079.99
2020-04-28,6.1009,6.1729,5.952,6.1423,1498521.84
2020-04-29,6.1423,6.9,6.1247,6.7433,4105988.78
2020-04-30,6.745,6.9998,6.2908,6.4418,3270923.59
2020-05-01,6.4402,6.6973,6.434,6.647,1902739.36
2020-05-02,6.6491,7.6233,6.5607,7.4719,4584273.89
2020-05-03,7.4742,7.6294,7.0192,7.2077,4745207.26
2020-05-04,7.2092,7.3581,6.6385,7.214,4163401.1
2020-05-05,7.2127,7.4857,6.9977,7.1905,3172857.62
2020-05-06,7.1911,7.3344,6.7914,6.8379,2109888.25
2020-05-07,6.8352,7.2262,6.7809,7.09,2412697.21
2020-05-08,7.096,7.3176,6.933,7.1445,1874996.95
2020-05-09,7.1453,7.263,7.0,7.0544,1533992.13
2020-05-10,7.0578,7.0655,5.5327,6.1909,6505711.89
2020-05-11,6.1879,6.3244,5.6,6.0165,3433222.19
2020-05-12,6.0147,6.2271,5.887,6.0888,1871247.76
2020-05-13,6.084,6.2909,6.0021,6.2145,1554771.8
2020-05-14,6.2145,6.3677,6.08,6.2779,2040097.0
2020-05-15,6.2779,6.7026,6.1013,6.5011,3380544.95
2020-05-16,6.5026,6.857,6.4345,6.6938,3804691.76
2020-05-17,6.6884,6.7868,6.5,6.6575,1597018.26
2020-05-18,6.6618,6.92,6.5823,6.712,1743266.14
2020-05-19,6.7089,6.7342,6.5495,6.6712,1195498.16
2020-05-20,6.6665,6.685,6.2637,6.4513,1538154.11
2020-05-21,6.4516,6.5312,5.9282,6.1255,1870498.06
2020-05-22,6.1264,6.6153,6.0803,6.4632,1827464.75
2020-05-23,6.4623,6.6332,6.38,6.5575,1310470.19
2020-05-24,6.5574,6.789,6.4903,6.5819,2411930.46
2020-05-25,6.5752,6.9147,6.503,6.8067,2009118.31
2020-05-26,6.8054,6.8337,6.5365,6.708,1614681.94
2020-05-27,6.7096,6.8358,6.6686,6.7757,1471372.26
2020-05-28,6.7756,6.883,6.6768,6.8609,1426801.78
2020-05-29,6.8616,7.3094,6.8592,7.2254,2920138.89
2020-05-30,7.2278,7.5803,7.1,7.4928,2126573.16
2020-05-31,7.4937,7.4957,6.6016,6.9388,2547679.94
2020-06-01,6.9388,7.2546,6.856,7.2045,2338204.77
2020-06-02,7.2016,7.3195,6.6346,6.9781,2544360.71
2020-06-03,6.9783,7.0131,6.7876,6.9413,1247535.52
2020-06-04,6.9425,7.0417,6.7743,6.9152,1520356.78
2020-06-05,6.9128,6.9681,6.7774,6.8436,1128745.49
2020-06-06,6.8394,6.9125,6.78,6.862,737185.65
2020-06-07,6.8615,6.8891,6.6166,6.8326,935207.74
2020-06-08,6.8336,6.9334,6.7323,6.9004,810045.22
2020-06-09,6.9005,6.9316,6.709,6.7826,674949.52
2020-06-10,6.7811,6.8345,6.7018,6.8084,682301.33
2020-06-11,6.8088,6.8329,6.0457,6.264,1539494.39
2020-06-12,6.2605,6.4978,6.2094,6.4048,982601.11
2020-06-13,6.4047,6.51,6.3334,6.4923,605631.0
2020-06-14,6.4937,6.4958,6.2421,6.3165,546649.46
2020-06-15,6.3165,6.3193,5.98,6.2414,1174833.24
2020-06-16,6.2414,6.3066,6.1703,6.2527,740100.18
2020-06-17,6.2538,6.3752,6.1405,6.2823,961451.45
2020-06-18,6.2836,6.2921,6.0963,6.2085,699279.88
2020-06-19,6.2087,6.4213,6.1434,6.3406,1469088.19
2020-06-20,6.3368,6.3674,6.1572,6.2619,1009125.01
2020-06-21,6.2632,6.2783,6.1754,6.2125,478546.53
2020-06-22,6.2132,6.411,6.198,6.3745,856720.99
2020-06-23,6.3743,6.4368,6.2857,6.3735,723522.84
2020-06-24,6.3716,6.5203,6.1305,6.2228,1270530.83
2020-06-25,6.2203,6.2545,6.0398,6.1534,619337.72
2020-06-26,6.1541,6.1703,6.0006,6.044,864324.74
2020-06-27,6.0445,6.0586,5.2912,5.589,2050691.22
2020-06-28,5.588,5.8355,5.5579,5.7511,800176.42
2020-06-29,5.7511,5.8936,5.7262,5.8253,1466128.5
2020-06-30,5.8293,5.8521,5.6762,5.7284,599062.53
2020-07-01,5.7278,5.7833,5.6176,5.7095,939549.23
2020-07-02,5.7104,5.7861,5.5371,5.6408,1340494.35
2020-07-03,5.6398,5.7311,5.5977,5.6483,886411.6
2020-07-04,5.6477,5.75,5.6323,5.6977,685080.04
2020-07-05,5.6994,5.7179,5.512,5.6498,928926.17
2020-07-06,5.6498,6.1938,5.6457,6.1047,1766297.26
2020-07-07,6.1041,6.3198,5.9686,6.2192,1859464.06
2020-07-08,6.2199,6.6464,6.122,6.634,2506010.43
2020-07-09,6.6359,6.7987,6.3855,6.6456,2873559.61
2020-07-10,6.6477,6.6498,6.2481,6.3821,1616323.34
2020-07-11,6.3851,6.5832,6.3745,6.5017,1049169.15
2020-07-12,6.5063,6.5691,6.35,6.4603,1042671.42
2020-07-13,6.4619,6.5633,6.1713,6.3015,1360318.72
2020-07-14,6.301,6.3313,6.17,6.3273,913200.65
2020-07-15,6.328,6.3606,6.1808,6.2219,844699.27
2020-07-16,6.2224,6.268,5.88,6.0317,1622357.97
2020-07-17,6.0313,6.1129,5.9667,6.029,986142.76
2020-07-18,6.029,6.1181,5.9403,6.0518,822250.43
2020-07-19,6.0506,6.1224,5.9485,6.1004,820704.5
2020-07-20,6.1017,6.1919,5.99,6.0289,1093665.89
2020-07-21,6.0295,6.1932,6.0144,6.1908,1100039.4
2020-07-22,6.1899,6.3926,6.0925,6.3569,1140641.3
2020-07-23,6.358,6.4915,6.3003,6.4402,1325834.35
2020-07-24,6.4419,6.4446,6.2069,6.2548,1102864.61
2020-07-25,6.2516,6.7267,6.2387,6.7067,2114916.51
2020-07-26,6.7064,6.8868,6.3821,6.6358,2454857.58
2020-07-27,6.634,7.3555,6.6306,7.1167,5151771.0
2020-07-28,7.118,7.398,6.8173,7.2125,3818696.83
2020-07-29,7.2126,7.5457,7.1403,7.2644,3254905.33
2020-07-30,7.2637,7.4756,7.0,7.3422,2377357.37
2020-07-31,7.3461,7.5762,7.252,7.3976,2236198.03
2020-08-01,7.398,7.9571,7.312,7.833,4005372.89
2020-08-02,7.8349,8.3089,6.5,7.1939,5174928.7
2020-08-03,7.1936,7.3696,7.0444,7.1658,2523387.11
2020-08-04,7.168,7.2769,7.0,7.139,1791801.34
2020-08-05,7.1372,7.36,7.0532,7.2239,1703583.05
2020-08-06,7.2264,7.2503,6.996,7.0997,2215282.57
2020-08-07,7.0998,7.2839,6.58,6.8756,2379123.03
2020-08-08,6.8771,6.9859,6.768,6.9377,1155945.08
2020-08-09,6.9355,7.191,6.6787,6.8798,1729470.04
2020-08-10,6.8793,7.1194,6.7073,7.0649,1553180.44
2020-08-11,7.0649,7.18,6.4471,6.743,1849995.57
2020-08-12,6.7436,6.7963,6.4823,6.7535,956069.74
2020-08-13,6.7557,6.95,6.558,6.9236,1389768.43
2020-08-14,6.9236,6.9714,6.7878,6.8833,1341892.91
2020-08-15,6.8825,7.2955,6.8555,7.1732,2110633.22
2020-08-16,7.1717,7.3,6.91,7.2479,1999286.85
2020-08-17,7.2503,7.555,7.0851,7.3884,2479037.75
2020-08-18,7.3905,7.7775,7.1,7.2702,2736594.59
2020-08-19,7.2676,7.4073,6.6002,6.798,2040423.4
2020-08-20,6.7977,7.0424,6.7388,6.9696,870121.42
2020-08-21,6.9702,7.1,6.5759,6.6324,1430073.69
2020-08-22,6.6338,6.7991,6.5171,6.7702,1114609.15
2020-08-23,6.7647,6.8263,6.6003,6.7588,860726.38
2020-08-24,6.7618,6.9,6.7047,6.8537,821783.76
2020-08-25,6.8543,6.8706,6.3545,6.4692,1890346.71
2020-08-26,6.469,6.5519,6.4045,6.46,1141575.68
2020-08-27,6.4596,6.7527,6.1944,6.3544,2355498.86
2020-08-28,6.356,6.6225,6.2693,6.5278,1384413.27
2020-08-29,6.5274,6.6486,6.4759,6.4926,979968.31
2020-08-30,6.4954,6.7078,6.4395,6.6907,1630448.28
2020-08-31,6.6896,6.7661,6.5476,6.5858,1154753.33
2020-09-01,6.5848,6.8072,6.5,6.7359,2439415.37
2020-09-02,6.7365,6.8079,6.0456,6.2946,2350357.81
2020-09-03,6.2951,6.3571,4.5031,5.4849,3202167.51
2020-09-04,5.4849,5.5816,4.8499,5.3018,4726811.58
2020-09-05,5.3077,5.4102,4.827,5.023,2493667.07
2020-09-06,5.0214,5.249,4.8818,5.1492,1833116.81
2020-09-07,5.1507,5.188,4.842,5.0983,1430493.89
2020-09-08,5.1001,5.2,4.9345,5.0882,1601142.05
2020-09-09,5.0906,5.1453,4.9633,5.0505,855975.28
2020-09-10,5.0465,5.2329,5.0425,5.1856,1131707.91
2020-09-11,5.1856,5.2355,5.0744,5.2164,1027671.19
2020-09-12,5.2181,5.2582,5.127,5.2316,990860.41
2020-09-13,5.2316,5.3896,4.9343,5.06,1141482.43
2020-09-14,5.0598,5.2103,4.9739,5.1494,986298.84
2020-09-15,5.1496,5.3158,5.1044,5.1688,1040487.88
2020-09-16,5.168,5.1746,5.0065,5.1179,750198.0
2020-09-17,5.1188,5.2223,5.0755,5.2043,664439.08
2020-09-18,5.2066,5.2155,5.048,5.1854,857566.34
2020-09-19,5.1842,5.2349,5.1438,5.2177,453199.53
2020-09-20,5.2148,5.218,5.001,5.0895,567021.76
2020-09-21,5.0898,5.1466,4.5861,4.8161,1405174.48
2020-09-22,4.8198,4.9769,4.75,4.9453,598480.19
2020-09-23,4.947,4.992,4.7731,4.8357,593563.63
2020-09-24,4.8376,4.9885,4.8025,4.9688,522179.34
2020-09-25,4.9686,4.9965,4.8634,4.9772,762453.54
2020-09-26,4.9768,5.4469,4.9747,5.3621,2669921.13
2020-09-27,5.362,5.777,5.3543,5.444,3363369.02
2020-09-28,5.444,5.596,5.3856,5.411,1397091.5
2020-09-29,5.4108,5.46,5.3021,5.4137,739643.69
2020-09-30,5.412,5.4343,5.256,5.3972,901492.51
2020-10-01,5.4,5.4914,5.18,5.3287,1282359.06
2020-10-02,5.3273,5.3588,5.012,5.1802,1190969.24
2020-10-03,5.1814,5.2042,5.0909,5.1341,562802.78
2020-10-04,5.132,5.2198,5.0775,5.1535,638387.97
2020-10-05,5.1509,5.196,5.0618,5.0997,689571.76
2020-10-06,5.1015,5.3443,5.07,5.2388,1425704.59
2020-10-07,5.2402,5.254,5.146,5.1736,1178168.73
2020-10-08,5.1736,5.2533,5.08,5.1745,1476367.17
2020-10-09,5.1745,5.3206,5.1177,5.2674,1150852.02
2020-10-10,5.2673,5.4278,5.2513,5.2712,1345791.91
2020-10-11,5.2726,5.45,5.2467,5.428,1265464.16
2020-10-12,5.4272,5.5309,5.3845,5.4483,1540033.83
2020-10-13,5.4476,5.5067,5.2941,5.3502,1298781.8
2020-10-14,5.35,5.4457,5.313,5.3812,672291.79
2020-10-15,5.3822,5.4231,5.2952,5.3321,610655.46
2020-10-16,5.3305,5.3633,5.1275,5.1737,930690.93
2020-10-17,5.1747,5.2591,5.1417,5.1938,836507.93
2020-10-18,5.1925,5.2599,5.1773,5.2282,448553.63
2020-10-19,5.2266,5.2924,5.1576,5.2086,736471.37
2020-10-20,5.2104,5.25,5.0462,5.0807,624456.76
2020-10-21,5.0824,5.393,5.0558,5.3379,1058752.8
2020-10-22,5.3389,5.73,5.3369,5.612,1529413.76
2020-10-23,5.6062,5.6496,5.4,5.482,730831.22
2020-10-24,5.4811,5.5671,5.4463,5.529,460443.77
2020-10-25,5.5277,5.6492,5.4327,5.5585,744137.17
2020-10-26,5.5559,5.6165,5.4,5.435,636743.27
2020-10-27,5.4346,5.5354,5.4054,5.4582,1050683.87
2020-10-28,5.4585,5.592,5.226,5.2714,1155610.82
2020-10-29,5.271,5.5078,5.2166,5.4065,1288859.13
2020-10-30,5.4065,5.472,5.1807,5.2584,1156284.0
2020-10-31,5.2579,5.3296,5.2076,5.2734,682260.56
2020-11-01,5.2721,5.2966,5.1718,5.2434,491795.26
2020-11-02,5.2442,5.2883,4.9378,4.9961,1131245.24
2020-11-03,4.9959,5.1819,4.6943,4.8866,1508986.44
2020-11-04,4.8874,4.9519,4.6885,4.8774,1146907.67
2020-11-05,4.8789,5.1123,4.8023,5.0979,1277191.54
2020-11-06,5.0975,5.4687,5.0728,5.3597,1887709.18
2020-11-07,5.3597,5.5797,4.9189,5.0771,2523378.69
2020-11-08,5.0774,5.2682,5.0376,5.1801,1255450.52
2020-11-09,5.1778,5.2186,4.891,5.0283,1608957.42
2020-11-10,5.0291,5.1998,5.0,5.1324,1299155.1
2020-11-11,5.1345,5.2091,5.0649,5.0917,1018879.78
2020-11-12,5.0887,5.1148,4.9683,5.0448,1094616.65
2020-11-13,5.0452,5.1547,4.988,5.1344,1370638.32
2020-11-14,5.1347,5.1753,4.9736,5.0333,945573.68
2020-11-15,5.0333,5.0593,4.9352,5.0241,915033.71
2020-11-16,5.0227,5.4866,4.9834,5.395,2403471.02
2020-11-17,5.3947,5.9768,5.3766,5.7751,4325240.56
2020-11-18,5.7754,6.36,5.2195,6.0431,12189597.53
2020-11-19,6.0439,6.144,5.7201,5.9188,6293910.45
2020-11-20,5.9179,6.0851,5.7812,6.0635,6110167.02
2020-11-21,6.0638,6.5989,5.7704,6.5853,8099249.16
2020-11-22,6.5896,6.7406,5.6572,6.0316,6754002.52
2020-11-23,6.0316,6.6154,5.9395,6.5685,6661682.11
2020-11-24,6.5683,7.4197,6.4404,7.2767,11449865.9
2020-11-25,7.2774,7.97,6.6,6.95,11952572.1
2020-11-26,6.9501,7.173,5.5876,6.1404,13280824.05
2020-11-27,6.1355,6.462,5.9131,6.2115,4721442.65
2020-11-28,6.213,6.4799,6.0755,6.3268,3228537.87
2020-11-29,6.3256,6.4696,6.1168,6.3926,2215445.24
2020-11-30,6.3977,6.8001,6.3032,6.7458,4835013.78
2020-12-01,6.7428,7.0,5.9869,6.1466,6992281.84
2020-12-02,6.142,6.3806,6.0369,6.2376,3198762.18
2020-12-03,6.2301,6.6079,6.176,6.587,4271683.49
2020-12-04,6.5891,6.592,5.8789,5.9515,3240602.71
2020-12-05,5.9515,6.1982,5.8949,6.1922,2085895.35
2020-12-06,6.1947,6.2564,6.0237,6.1708,1299736.86
2020-12-07,6.1737,6.21,6.0715,6.1525,1258422.5
2020-12-08,6.1544,6.1596,5.6843,5.7707,1666602.77
2020-12-09,5.7691,6.2035,5.6052,6.0625,3217408.81
2020-12-10,6.0647,6.1096,5.7877,5.8918,1542069.61
2020-12-11,5.8962,5.9715,5.7,5.7895,1934575.1
2020-12-12,5.7899,6.0472,5.7811,5.971,1218846.36
2020-12-13,5.9714,6.27,5.9098,6.1209,1686950.29
2020-12-14,6.1177,6.1395,5.94,6.0388,1409867.34
2020-12-15,6.0403,6.1216,5.9425,6.0499,1258746.06
2020-12-16,6.052,6.4722,5.9381,6.4654,3018027.44
2020-12-17,6.4649,6.8364,6.3,6.4786,4783000.53
2020-12-18,6.4779,6.6311,6.2809,6.3915,2654212.12
2020-12-19,6.3933,6.5478,6.3618,6.4149,2179385.73
2020-12-20,6.4152,6.8428,6.2429,6.4949,4335123.87
2020-12-21,6.4913,6.985,6.0372,6.1075,5264407.08
2020-12-22,6.1082,6.1975,5.7521,6.1198,3890064.24
2020-12-23,6.1199,6.1632,4.7116,5.099,7574275.52
2020-12-24,5.0986,5.6393,5.008,5.6031,5606507.6
2020-12-25,5.6073,5.8737,5.4778,5.7568,3582565.7
2020-12-26,5.7589,5.8917,5.555,5.8379,2710271.12
2020-12-27,5.8389,6.1197,5.4914,5.8101,4922555.86
2020-12-28,5.8116,6.1781,5.7557,5.9188,3023346.77
2020-12-29,5.9188,6.0237,5.4529,5.719,2809673.89
2020-12-30,5.7225,5.8123,5.5965,5.6799,2917809.66
2020-12-31,5.678,5.8071,5.5543,5.6562,1674936.79
2021-01-01,5.6576,5.8614,5.594,5.6938,1195797.11
2021-01-02,5.6962,5.9604,5.5725,5.7763,2049822.63
2021-01-03,5.7765,6.6676,5.7594,6.5678,5685003.59
2021-01-04,6.569,7.6398,6.25,7.0374,10260011.67
2021-01-05,7.0333,7.4169,6.6902,7.271,5565471.85
2021-01-06,7.2715,7.7564,6.974,7.5723,4940420.35
2021-01-07,7.5777,7.754,6.9959,7.2142,5456496.52
2021-01-08,7.2125,7.3192,6.6324,6.9565,6000945.27
2021-01-09,6.9547,8.0763,6.7144,7.763,8147736.8
2021-01-10,7.7684,9.98,7.7684,8.8346,16511153.42
2021-01-11,8.8378,8.8812,6.2678,7.2221,15375234.77
2021-01-12,7.2198,7.6762,6.8236,7.0544,6920562.63
2021-01-13,7.0521,7.668,6.8553,7.595,4473130.42
2021-01-14,7.595,8.135,7.3538,7.788,5226229.07
2021-01-15,7.795,8.0357,7.1228,7.567,6591928.2
2021-01-16,7.5626,8.1822,7.3911,7.7799,5619540.59
2021-01-17,7.7768,7.9584,7.337,7.684,4128080.55
2021-01-18,7.6877,7.8943,7.4214,7.7078,3558732.83
2021-01-19,7.7057,8.5186,7.661,7.8177,7126240.47
2021-01-20,7.8085,8.0479,7.3905,7.9,4609895.78
2021-01-21,7.9046,8.1941,7.001,7.1346,5301805.99
2021-01-22,7.1345,7.5191,6.63,7.4292,4340516.07
2021-01-23,7.4303,7.5951,7.2203,7.4488,3248879.94
2021-01-24,7.4469,7.8156,7.3784,7.6294,2941465.29
2021-01-25,7.6289,7.9821,7.3737,7.4976,3403712.3
2021-01-26,7.5004,7.6068,7.0817,7.4342,2265153.31
2021-01-27,7.4349,7.442,6.6359,6.8713,2480702.74
2021-01-28,6.8758,8.5,6.7615,7.6533,8203975.3
2021-01-29,7.6555,8.054,7.3894,7.6132,6382523.49
2021-01-30,7.6088,7.8276,7.31,7.5859,3087819.83
2021-01-31,7.5858,7.7102,7.1811,7.4155,2714579.49
2021-02-01,7.4121,7.662,7.246,7.5241,2979656.65
2021-02-02,7.5236,7.9275,7.4538,7.7835,3413395.98
2021-02-03,7.7861,8.0185,7.6429,7.9413,3246387.05
2021-02-04,7.9404,8.1,7.5588,7.6584,3169421.17
2021-02-05,7.6566,8.9013,7.6157,8.5174,5894303.35
2021-02-06,8.5166,9.11,8.2,8.7691,5528007.27
2021-02-07,8.77,8.8768,7.8393,8.2787,4664253.75
2021-02-08,8.2831,8.7709,8.1145,8.6941,4164573.1
2021-02-09,8.6921,10.0,8.6325,9.578,5948409.12
2021-02-10,9.5765,11.4789,9.5763,10.3754,10605715.54
2021-02-11,10.3754,11.785,10.3036,11.7205,5726816.42
2021-02-12,11.7171,12.3498,11.1111,11.9265,4452609.29
2021-02-13,11.9352,18.18,11.6944,16.6377,15975192.82
2021-02-14,16.624,17.688,14.88,16.072,12064423.45
2021-02-15,16.0749,16.6055,13.06,14.6826,8931975.24
2021-02-16,14.6971,15.5393,13.7075,14.3907,4215740.66
2021-02-17,14.3896,15.7894,13.6576,15.3015,5299083.07
2021-02-18,15.3066,15.78,14.5861,14.9458,3575554.59
2021-02-19,14.947,15.8891,14.243,15.3876,5302698.77
2021-02-20,15.3941,17.4822,14.3087,15.0833,8414449.24
2021-02-21,15.0721,16.3763,14.8029,15.669,3371733.86
2021-02-22,15.659,15.7141,11.1771,13.9359,7805346.96
2021-02-23,13.9493,14.0,9.1456,11.3651,10734272.05
2021-02-24,11.3618,12.52,10.8517,11.8729,5632012.98
2021-02-25,11.8742,12.1814,10.9237,11.039,3867822.99
2021-02-26,11.0388,11.2951,10.0157,10.7153,4356650.57
2021-02-27,10.7229,11.5119,10.7125,11.0991,2614406.89
2021-02-28,11.0906,11.129,9.7,10.3656,3347999.62
2021-03-01,10.3586,11.1836,10.178,11.0783,2052852.59
2021-03-02,11.0892,11.5184,10.5625,10.9081,2493082.78
2021-03-03,10.9056,11.74,10.8137,11.2516,2875532.82
2021-03-04,11.2432,11.7153,10.6842,11.0004,2563869.99
2021-03-05,11.0039,11.1079,10.3245,10.9437,1739698.73
2021-03-06,10.9467,11.2499,10.6349,11.1134,1417222.75
2021-03-07,11.1158,11.7882,11.1158,11.5466,2097030.99
2021-03-08,11.5385,11.9776,11.0461,11.7082,2565433.93
2021-03-09,11.7043,12.6641,11.52,12.3956,3395857.09
